gene_symbol,score_layer,score_direction,score_early,score_serum,score_rescue,positive_score,leakage_mult,het_mult,audit_score_raw,audit_score,is_hk,is_plasma_hi,rescue_eligible
ING3,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
ING5,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
INHA,0.25,0.125,0.813408171700019,0,0,0.237681634340004,1,0.7,0.166377144038003,0.223590887689302,FALSE,FALSE,FALSE
INHBA,0.75,0.875,0.987000524040484,0.3,1,0.652400104808097,1,0.7,0.456680073365668,0.613723138380847,FALSE,FALSE,TRUE
INHBE,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
INKA1,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
INKA2,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
INO80,0.25,0.125,0.394837816868418,0,0,0.153967563373684,1,1,0.153967563373684,0.206913902562347,FALSE,FALSE,FALSE
INO80D,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
INO80E,0.5,0.75,0.810578713469056,0,0,0.412115742693811,1,0.7,0.288481019885668,0.387683823344261,FALSE,FALSE,FALSE
INPP4A,0.25,0.25,0.407286527839767,0,0,0.181457305567953,1,1,0.181457305567953,0.243856812570244,FALSE,FALSE,FALSE
INPP4B,0.5,0.875,0.982735519389597,0,0,0.471547103877919,1,1,0.471547103877919,0.633702640786412,FALSE,FALSE,FALSE
INPP5A,0.5,0.75,0.351873157945075,0,0,0.320374631589015,1,0.3,0.0961123894767045,0.129163501424978,FALSE,FALSE,FALSE
INPP5D,0.5,0.25,0.429155745995017,0,0,0.235831149199003,1,0.7,0.165081804439302,0.221850106932383,FALSE,FALSE,FALSE
INPP5E,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
INPP5F,0.5,0.625,0.879903029676373,0,0,0.400980605935275,1,0.3,0.120294181780582,0.161660924303612,FALSE,FALSE,FALSE
INPP5J,0.25,0.125,0.978661736499333,0,0,0.270732347299867,1,0.3,0.08121970418996,0.109149522085484,FALSE,FALSE,FALSE
INPP5K,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
INS,0.25,0.125,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
INSIG1,0.25,0.25,0.979913844296643,0,0,0.295982768859329,1,1,0.295982768859329,0.397765272463618,FALSE,FALSE,FALSE
INSIG2,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
INSL6,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
INSM1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
INSR,0.5,0.875,0.988034334984896,0.3,0,0.502606866996979,1,0.3,0.150782060099094,0.20263296897005,FALSE,FALSE,FALSE
INSRR,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
INSYN1,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
INSYN2B,0.25,0.125,0.506419826620602,0,0,0.17628396532412,1,0.7,0.123398775726884,0.165833125481737,FALSE,FALSE,FALSE
INTS1,0.25,0.125,0.971918015690422,0,0,0.269383603138084,1,1,0.269383603138084,0.362019190212985,FALSE,FALSE,FALSE
INTS10,0.25,0.25,0.935687194139071,0,0,0.287137438827814,1,0.7,0.20099620717947,0.270114748304463,FALSE,FALSE,FALSE
INTS11,0.5,0.75,0.543241306033789,0,0,0.358648261206758,1,1,0.358648261206758,0.48198016353212,FALSE,FALSE,FALSE
INTS12,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
INTS6,0.5,0.875,0.997559495189677,0,0,0.474511899037935,1,0.3,0.142353569711381,0.191306090758707,FALSE,FALSE,FALSE
INTS9,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
INTU,0.25,0.125,0.349979931917837,0,0,0.144995986383567,1,0.7,0.101497190468497,0.136400026854878,FALSE,FALSE,FALSE
INVS,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
IP6K1,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
IP6K2,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
IP6K3,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
IPCEF1,0.25,0.125,0.64726964411062,0,0,0.204453928822124,1,0.7,0.143117750175487,0.192333057469262,FALSE,FALSE,FALSE
IPO13,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
IPO5,0.5,0.375,0.717371191088058,0,0,0.318474238217612,1,0.7,0.222931966752328,0.299593773103171,FALSE,FALSE,FALSE
IPO8,0.5,0.875,0.727731564903264,0,0,0.420546312980653,1,0.7,0.294382419086457,0.395614594686339,FALSE,FALSE,FALSE
IQANK1,0.25,0.5,0.985746042901751,0,0,0.34714920858035,1,1,0.34714920858035,0.466526818668013,FALSE,FALSE,FALSE
IQCC,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
IQCD,0.25,0.375,0.315034560298329,0,0,0.188006912059666,1,0.7,0.131604838441766,0.176861087630405,FALSE,FALSE,FALSE
IQCH,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
IQCN,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
IQGAP1,0.5,0.625,0.953486726575453,0,0,0.415697345315091,1,0.7,0.290988141720563,0.391053093804159,FALSE,FALSE,FALSE
IQGAP2,0.5,0.875,0.975109344576435,0,0,0.470021868915287,1,1,0.470021868915287,0.631652908287387,FALSE,FALSE,FALSE
IQGAP3,0.5,0.875,0.99980385541411,0,0,0.474960771082822,1,1,0.474960771082822,0.638290199282101,FALSE,FALSE,FALSE
IQSEC1,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
IQSEC2,0.25,0.25,0.969263439635129,0,0,0.293852687927026,1,0.3,0.0881558063781077,0.118470809900097,FALSE,FALSE,FALSE
IQSEC3,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
IRAG2,0.5,0.875,0.719666665532701,0,0,0.41893333310654,1,0.7,0.293253333174578,0.394097238905446,FALSE,FALSE,FALSE
IRAK1BP1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
IRAK2,0.25,0.375,0.965652961490395,0,0,0.318130592298079,1,0.7,0.222691414608655,0.299270499929741,FALSE,FALSE,FALSE
IRAK4,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
IREB2,0.25,0,0.78157420467027,0,0,0.206314840934054,1,1,0.206314840934054,0.277262352919014,FALSE,FALSE,FALSE
IRF2,0.25,0.25,0.344443442510864,0,0,0.168888688502173,1,1,0.168888688502173,0.226966101631469,FALSE,FALSE,FALSE
IRF2BP1,0.25,0.125,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
IRF2BP2,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
IRF2BPL,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
IRF4,0.5,0.25,0.348950840590546,0,0,0.219790168118109,1,0.7,0.153853117682677,0.206760101306817,FALSE,FALSE,FALSE
IRF6,0.25,0.25,0.714532831389936,0,0,0.242906566277987,1,1,0.242906566277987,0.326437234475247,FALSE,FALSE,FALSE
IRF7,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
IRF8,0.25,0.125,0.58790391125659,0,0,0.192580782251318,1,0.3,0.0577742346753954,0.0776416285501999,FALSE,FALSE,FALSE
IRF9,0.25,0.125,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
IRGQ,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
IRS1,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
IRX2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
IRX3,0.25,0.375,0.583577462855212,0,0,0.241715492571042,1,1,0.241715492571042,0.324836574546992,FALSE,FALSE,FALSE
IRX5,0.25,0.125,0.996194856903795,0,0,0.274238971380759,1,0.7,0.191967279966531,0.257980955155797,FALSE,FALSE,FALSE
ISCA1,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
ISCU,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
ISG15,0.5,0.875,0.966972867339934,0,0,0.468394573467987,1,1,0.468394573467987,0.629466018761795,FALSE,FALSE,FALSE
ISL1,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
ISLR,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
ISM1,0.25,0.375,0.34194521223935,0,0,0.19338904244787,1,0.7,0.135372329713509,0.181924143152131,FALSE,FALSE,FALSE
ISOC1,0.5,0.5,0.615910500834152,0,0,0.323182100166831,1,0.7,0.226227470116781,0.304022533597298,FALSE,FALSE,FALSE
ISX,0.25,0,0.976576052534661,0,0,0.245315210506932,1,0.3,0.0735945631520797,0.0989022488601039,FALSE,FALSE,FALSE
ISYNA1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
ITCH,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
ITFG1,0.25,0.375,0.688306260727473,0,0,0.262661252145495,1,0.3,0.0787983756436484,0.105895547495479,FALSE,FALSE,FALSE
ITFG2,0.5,0.375,0.867979008579032,0,0,0.348595801715806,1,0.3,0.104578740514742,0.140541259800561,FALSE,FALSE,FALSE
ITGA11,0.5,0.875,0.996644847740724,0.3,0,0.504328969548145,1,0.7,0.353030278683701,0.474430270146126,FALSE,FALSE,FALSE
ITGA2,0.75,0.875,0.988125183824508,0.3,0,0.552625036764902,1,0.7,0.386837525735431,0.519863147494358,FALSE,FALSE,FALSE
ITGA2B,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
ITGA3,0.5,1,0.9958104384362,0.3,0,0.52916208768724,1,0.7,0.370413461381068,0.497791178717088,FALSE,FALSE,FALSE
ITGA4,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
ITGA6,0.25,0.25,0.998666648989288,0,0,0.299733329797858,1,1,0.299733329797858,0.40280557565206,FALSE,FALSE,FALSE
ITGA7,0.5,0.75,0.959540314865122,0.3,0,0.471908062973025,1,0.7,0.330335644081117,0.443931408503104,FALSE,FALSE,FALSE
ITGA8,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
ITGA9,0.25,0.375,0.427385609720558,0,0,0.210477121944112,1,1,0.210477121944112,0.282855958406307,FALSE,FALSE,FALSE
ITGAD,0.25,0.25,0.968405564006972,0,0,0.293681112801394,1,0.7,0.205576778960976,0.276270486321685,FALSE,FALSE,FALSE
ITGAE,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
ITGAL,0.5,0.375,0.828073125592962,0,0,0.340614625118592,1,0.7,0.238430237583015,0.320421586639212,FALSE,FALSE,FALSE
ITGAV,0.5,0.875,0.877305695695646,0.3,0,0.480461139139129,1,0.3,0.144138341741739,0.19370460988763,FALSE,FALSE,FALSE
ITGB1,0.5,0.875,0.979287449704835,0.3,0,0.500857489940967,1,0.7,0.350600242958677,0.471164594154291,FALSE,FALSE,FALSE
ITGB3,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
ITGB4,0.5,0.75,0.973651918684211,0.3,0,0.474730383736842,1,1,0.474730383736842,0.637980586375245,FALSE,FALSE,FALSE
ITGB5,0.5,0.75,0.997308865087015,0.3,0,0.479461773017403,1,1,0.479461773017403,0.644339004987135,FALSE,FALSE,FALSE
ITGB6,0.75,0.875,0.993472425474525,0.3,0,0.553694485094905,1,1,0.553694485094905,0.744098849315283,FALSE,FALSE,FALSE
ITGB8,0.5,0.875,0.989469917429804,0.3,0,0.502893983485961,1,1,0.502893983485961,0.675829079957953,FALSE,FALSE,FALSE
ITGBL1,0.75,0.75,0.365109140629112,0,0,0.373021828125823,1,0.7,0.261115279688076,0.350907557118313,FALSE,FALSE,FALSE
ITIH1,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
ITIH3,0.5,0.5,0,0.4,0,0.24,1,1,0.24,0.322531158685928,FALSE,FALSE,FALSE
ITIH4,0.5,0.5,0.59873468007279,0,0,0.319746936014558,1,0.3,0.0959240808043674,0.128910437198813,FALSE,FALSE,FALSE
ITIH5,0.5,0.75,0.99698885486166,0.3,0,0.479397770972332,1,0.7,0.335578439680632,0.450977095750875,FALSE,FALSE,FALSE
ITIH6,0.25,0.25,0.896740891045615,0,0,0.279348178209123,1,0.7,0.195543724746386,0.262787267150892,FALSE,FALSE,FALSE
ITK,0.25,0.25,0.369753128455085,0,0,0.173950625691017,1,0.7,0.121765437983712,0.163638115836609,FALSE,FALSE,FALSE
ITLN1,0.25,0.125,0.851291140070399,0,0,0.24525822801408,1,0.7,0.171680759609856,0.230718309671029,FALSE,FALSE,FALSE
ITM2A,0.25,0.25,0.604110753432536,0,0,0.220822150686507,1,1,0.220822150686507,0.296758433851824,FALSE,FALSE,FALSE
ITPK1,0.25,0.375,0.975873052010212,0,0,0.320174610402042,1,0.3,0.0960523831206127,0.129082860093483,FALSE,FALSE,FALSE
ITPKA,0.25,0.5,0.504938767969773,0,0,0.250987753593955,1,0.7,0.175691427515768,0.236108165366022,FALSE,FALSE,FALSE
ITPKB,0.25,0.375,0.98424357400752,0,0,0.321848714801504,1,1,0.321848714801504,0.432525995443774,FALSE,FALSE,FALSE
ITPR1,0.25,0.5,0,0,0,0.15,1,1,0.15,0.201581974178705,FALSE,FALSE,FALSE
ITPR2,0.5,0.625,0.758988779350404,0,0,0.376797755870081,1,0.7,0.263758429109057,0.354459632307184,FALSE,FALSE,FALSE
ITPR3,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
ITPRID2,0.5,0.25,0.497029994955602,0,0,0.24940599899112,1,1,0.24940599899112,0.335171690990947,FALSE,FALSE,FALSE
ITPRIPL2,0.25,0.25,0.363684651224254,0,0,0.172736930244851,1,0.7,0.120915851171396,0.162496373257523,FALSE,FALSE,FALSE
ITSN1,0.5,0.375,0.372878975539458,0,0,0.249575795107892,1,1,0.249575795107892,0.335399876567125,FALSE,FALSE,FALSE
ITSN2,0.25,0.375,0.823747617584038,0,0,0.289749523516808,1,0.7,0.202824666461765,0.27257197785,FALSE,FALSE,FALSE
IVD,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
IVL,0.25,0.25,0.954659461376372,0,0,0.290931892275274,1,0.7,0.203652324592692,0.273684250916515,FALSE,FALSE,FALSE
IZUMO1,0.25,0.375,0.970006172237308,0,0,0.319001234447462,1,0.7,0.223300864113223,0.300089526825028,FALSE,FALSE,FALSE
IZUMO4,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
JADE1,0.25,0.125,0.98629647318306,0,0,0.272259294636612,1,0.3,0.0816777883909836,0.1097651322027,FALSE,FALSE,FALSE
JADE2,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
JADE3,0.25,0.375,0.827258713294606,0,0,0.290451742658921,1,0.7,0.203316219861245,0.273232566547875,FALSE,FALSE,FALSE
JAG1,0.5,0.75,0.534927801891875,0.3,0,0.386985560378375,1,1,0.386985560378375,0.520062088264835,FALSE,FALSE,FALSE
JAGN1,0.5,0.625,0.449070838460416,0,0,0.314814167692083,1,0.7,0.220369917384458,0.296150686639714,FALSE,FALSE,FALSE
JAK1,0.5,0.25,0.405048007168165,0,0,0.231009601433633,1,0.7,0.161706721003543,0.217314400385728,FALSE,FALSE,FALSE
JAKMIP1,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
JAKMIP2,0.25,0.125,0.768677977862105,0,0,0.228735595572421,1,0.3,0.0686206786717263,0.0922179458408609,FALSE,FALSE,FALSE
JAKMIP3,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
JAM2,0.25,0.375,0.951101200915519,0,0,0.315220240183104,1,0.7,0.220654168128173,0.296532685480246,FALSE,FALSE,FALSE
JAML,0.25,0.125,0.361553873149186,0,0,0.147310774629837,1,1,0.147310774629837,0.197967978451179,FALSE,FALSE,FALSE
JARID2,0.25,0.25,0.981432719531952,0,0,0.29628654390639,1,1,0.29628654390639,0.398173509621571,FALSE,FALSE,FALSE
JCAD,0.5,0.875,0.757384103236602,0,0,0.42647682064732,1,1,0.42647682064732,0.573133596316962,FALSE,FALSE,FALSE
JCHAIN,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
JDP2,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
JHY,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
JKAMP,0.25,0.25,0.559787034443275,0,0,0.211957406888655,1,0.7,0.148370184822059,0.199391698437932,FALSE,FALSE,FALSE
JMJD7-PLA2G4B,0.25,0.25,0.975900770664281,0,0,0.295180154132856,1,0.3,0.0885540462398569,0.119005996416951,FALSE,FALSE,FALSE
JMJD8,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
JMY,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
JPH3,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
JPH4,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
JPT1,0.5,0.875,0.933865726395318,0,0,0.461773145279064,1,1,0.461773145279064,0.62056761498709,FALSE,FALSE,FALSE
JPT2,0.5,0.25,0.99931647086835,0,0,0.34986329417367,1,1,0.34986329417367,0.470174223547956,FALSE,FALSE,FALSE
JRKL,0.25,0.25,0.964544342399962,0,0,0.292908868479992,1,0.7,0.205036207935995,0.275544023825688,FALSE,FALSE,FALSE
JTB,0.5,0.375,0.528211926887663,0,0,0.280642385377533,1,0.3,0.0841927156132598,0.113144892165248,FALSE,FALSE,FALSE
JUN,0.25,0.25,0.999252894090635,0,0,0.299850578818127,1,0.7,0.209895405172689,0.282074200971665,FALSE,FALSE,FALSE
JUND,0.5,0.25,0.980779749250121,0,0,0.346155949850024,1,0.7,0.242309164895017,0.325634398807539,FALSE,FALSE,FALSE
JUP,0.5,0.875,0.987481210785489,0,0,0.472496242157098,1,1,0.472496242157098,0.634978168573648,FALSE,FALSE,FALSE
KAAG1,0.25,0,0.500982952536761,0,0,0.150196590507352,1,0.3,0.0450589771522057,0.0605538504587652,FALSE,FALSE,FALSE
KALRN,0.25,0.125,0.987676153984281,0,0,0.272535230796856,1,1,0.272535230796856,0.366254599048528,FALSE,FALSE,FALSE
KANK1,0.5,0.75,0.941189233882078,0,0,0.438237846776416,1,0.3,0.131471354032925,0.176681700626029,FALSE,FALSE,FALSE
KANK3,0.5,0.75,0.93092117633699,0,0,0.436184235267398,1,0.7,0.305328964687179,0.410325436503877,FALSE,FALSE,FALSE
KANK4,0.5,0.75,0.407943166280841,0,0,0.331588633256168,1,1,0.331588633256168,0.445615275379979,FALSE,FALSE,FALSE
KANSL1,0.25,0.125,0.981113669969956,0,0,0.271222733993991,1,1,0.271222733993991,0.36449076107103,FALSE,FALSE,FALSE
KANSL3,0.25,0.25,0.994282762639541,0,0,0.298856552527908,1,1,0.298856552527908,0.40162729236545,FALSE,FALSE,FALSE
KANTR,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
KAT14,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
KAT2B,0.25,0.375,0.984738391662007,0,0,0.321947678332402,1,1,0.321947678332402,0.432658990536641,FALSE,FALSE,FALSE
KAT5,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
KAT6A,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
KAT6B,0.25,0.5,0.937661635135751,0,0,0.33753232702715,1,0.7,0.236272628919005,0.317522019879237,FALSE,FALSE,FALSE
KAT7,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
KAT8,0.5,0.875,0.885353380240981,0,0,0.452070676048196,1,0.7,0.316449473233737,0.42527006361512,FALSE,FALSE,FALSE
KATNAL1,0.5,0.875,0.336024706244675,0,0,0.342204941248935,1,0.7,0.239543458874255,0.321917622276451,FALSE,FALSE,FALSE
KATNAL2,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
KAZALD1,0.25,0.375,0.662796159712011,0,0,0.257559231942402,1,1,0.257559231942402,0.346128656286003,FALSE,FALSE,FALSE
KAZN,0.25,0.375,0.995826463576046,0,0,0.324165292715209,1,1,0.324165292715209,0.435639197771664,FALSE,FALSE,FALSE
KBTBD11,0.5,0.75,0.972181419033297,0,0,0.444436283806659,1,0.3,0.133330885141998,0.179180686972787,FALSE,FALSE,FALSE
KBTBD3,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
KBTBD4,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
KBTBD6,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
KBTBD7,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
KBTBD8,0.25,0.375,0.356721304594173,0,0,0.196344260918835,1,0.3,0.0589032782756503,0.0791589274693548,FALSE,FALSE,FALSE
KCNA1,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
KCNA2,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
KCNA3,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
KCNA5,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
KCNA6,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
KCNA7,0.25,0.25,0.984929249657074,0,0,0.296985849931415,1,0.3,0.0890957549794245,0.11973398786463,FALSE,FALSE,FALSE
KCNAB1,0.25,0.5,0.987282460037193,0,0,0.347456492007439,1,1,0.347456492007439,0.466939770667112,FALSE,FALSE,FALSE
KCNAB3,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
KCNB1,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
KCNB2,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
KCNC1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
KCNC2,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
KCNC3,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
KCND2,0.25,0.125,0.819534652715756,0,0,0.238906930543151,1,1,0.238906930543151,0.321062204692421,FALSE,FALSE,FALSE
KCND3,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
KCNE3,0.25,0.25,0.667219886729942,0,0,0.233443977345988,1,0.7,0.163410784142192,0.219604456463155,FALSE,FALSE,FALSE
KCNF1,0.25,0,0.695765603515176,0,0,0.189153120703035,1,0.7,0.132407184492125,0.177939344302443,FALSE,FALSE,FALSE
KCNG1,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
KCNG2,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
KCNG3,0.25,0.5,0.876489716648185,0,0,0.325297943329637,1,0.7,0.227708560330746,0.306012940859083,FALSE,FALSE,FALSE
KCNH1,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
KCNH2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
KCNH3,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
KCNH6,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
KCNH7,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
KCNIP1,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
KCNIP2,0.25,0.5,0.994469081619213,0,0,0.348893816323843,1,1,0.348893816323843,0.468871361822018,FALSE,FALSE,FALSE
KCNIP3,0.25,0.5,0.954666636374,0,0,0.3409333272748,1,1,0.3409333272748,0.458173421169124,FALSE,FALSE,FALSE
KCNJ1,0.25,0,0.959243339846579,0,0,0.241848667969316,1,0.7,0.169294067578521,0.227510882394809,FALSE,FALSE,FALSE
KCNJ10,0.25,0.25,0.933781823326707,0,0,0.286756364665341,1,0.3,0.0860269093996024,0.115609828195096,FALSE,FALSE,FALSE
KCNJ11,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
KCNJ13,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
KCNJ15,0.25,0.375,0.726803901764008,0,0,0.270360780352802,1,1,0.270360780352802,0.363332398960086,FALSE,FALSE,FALSE
KCNJ16,0.25,0.125,0.982753675097272,0,0,0.271550735019454,1,1,0.271550735019454,0.364931555032667,FALSE,FALSE,FALSE
KCNJ2,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
KCNJ3,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
KCNJ5,0.5,0.25,0.942130361691459,0,0,0.338426072338292,1,0.7,0.236898250636804,0.318362780285657,FALSE,FALSE,FALSE
KCNJ6,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
